TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccountName,AddServiceStatus,AdditionalInfo,Address,AddressLength,BackupPath,Binary,BitlockerUserInputTime,BootMenuPolicy,BootMode,BootStatusPolicy,BootType,BucketConfidenceLevel,BucketId,BuildVersion,CacheFlushNeeded,CacheFlushSupported,ChannelPath,ClientProcessId,ClientProcessStartKey,ComputerName,Config,CorruptionActionState,CountNew,CountOld,CurrentStratumNumber,DCName,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Default SD String:,DeviceAttributes,DeviceInstanceID,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,DisabledLoadOption,DomainPeer,DriveName,DriverDescription,DriverFileName,DriverName,DriverNameLength,DriverProvider,DriverVersion,DwordVal,EnableDisableReason,Enabled,EnabledFeatures,EnabledNew,EntryCount,Error,ErrorCode,ErrorDescription,ErrorMessage,ErrorString,FailureName,FailureNameLength,FinalStatus,Flags,Group,GroupName,HResult,HardwareEnabled,HardwarePresent,HiveName,HiveNameLength,HostOSName,HostOSbuildversion,HostOSmajorversion,HostOSminorversion,HostOSservicepackName,HostOSservicepackmajorversion,HostOSservicepackminorversion,HostOSwasWindowsPE,IdleImplementation,IdleStateCount,ImageName,ImagePath,InstallStatus,Installwasanupgrade,InternalInfo,IsDriverOEM,IsTestConfig,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,LoadOptions,MajorVersion,MaximumPerformancePercent,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,Name,NewSchemeGuid,NewSize,NewTime,NicFName,NicFNameLen,NicName,NicNameLen,NominalFrequency,NormalProcessId,NotAffectedAtom,NotAffectedRdclNo,Number,Number of RPC methods:,NumberOfGroupPolicyObjects,OSEditionID,OSName,OSbuildversion,OSmajorversion,OSminorversion,OSservicepackName,OSservicepackmajorversion,OSservicepackminorversion,OldSchemeGuid,OldTime,Operation,OriginalSize,OwnerService,ParentHypervisorFlushes,PerformanceImplementation,Policy,PortFName,PortFNameLen,PortName,PortNameLen,PrimaryService,Problems,ProcessID,ProcessName,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,Protocol,PublisherGuid,QfeVersion,QueryName,Reason,RebootOption,RetryMinutes,SchedulerType,ServiceName,ServiceType,ServiceVersion,SetupClass,ShutdownActionType,ShutdownEventCode,ShutdownReason,SmtEnabled,StartTime,StartType,State,Status,StopTime,SubjectDomainName,SubjectUserName,SupportInfo1,SupportInfo2,SwitchFName,SwitchFNameLen,SwitchName,SwitchNameLen,TSId,Target,Throttle Window:,TimeOffsetSeconds,TimeProvider,TimeSource,TimeSourceRefId,TrustletIdentity,UpdateReason,UpdateService,UpdateType,UpgradeDevice,Url,UserSid,VMId,VMIdLen,VMName,VMNameLen,Version,VsmPolicy,attributes_Name,attributes_xmlns,error,errorCode,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,spn1,spn2,updateGuid,updateRevisionNumber,updateTitle
2025-06-08T23:31:25.382027Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,36,4,,,,,,,4C0053004D002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM,,,running,,,,,,,,,,,,,
2025-06-08T23:31:25.460019Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,37,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sppsvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:25.475649Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,38,4,,,,,,,530079007300740065006D004500760065006E0074007300420072006F006B00650072002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SystemEventsBroker,,,running,,,,,,,,,,,,,
2025-06-08T23:31:25.491283Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,39,4,,,,,,,44006500760069006300650049006E007300740061006C006C002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceInstall,,,running,,,,,,,,,,,,,
2025-06-08T23:31:25.600646Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,40,4,,,,,,,4E0065007400530065007400750070005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NetSetupSvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:25.631234Z,16,WIN-P4PGN19G2KB,Microsoft-Windows-Kernel-General,System,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\??\C:\Windows\ServiceProfiles\LocalService\NTUSER.DAT,54,,,,,,,,,,,,,,,,,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:25.678912Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,42,4,,,,,,,43006F00720065004D006500730073006100670069006E0067005200650067006900730074007200610072002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CoreMessagingRegistrar,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.423725Z,16977,WIN-P4PGN19G2KB,Microsoft-Windows-Directory-Services-SAM,System,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.631909Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,44,4,,,,,,,420072006F006B006500720049006E006600720061007300740072007500630074007500720065002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrokerInfrastructure,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.666270Z,16,WIN-P4PGN19G2KB,Microsoft-Windows-Kernel-General,System,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\SystemRoot\System32\Config\BBI,31,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.663263Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,46,4,,,,,,,440073006D005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DsmSvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.740185Z,6,WIN-P4PGN19G2KB,Microsoft-Windows-FilterManager,System,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wcifs,5,,2046-04-07T00:59:48.000000Z,10,0,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.741952Z,6,WIN-P4PGN19G2KB,Microsoft-Windows-FilterManager,System,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luafv,5,,2004-12-24T20:21:01.000000Z,10,0,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.752248Z,6,WIN-P4PGN19G2KB,Microsoft-Windows-FilterManager,System,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CldFlt,6,,1983-11-13T18:18:55.000000Z,10,0,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.752255Z,1,WIN-P4PGN19G2KB,Microsoft-Windows-FilterManager,System,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CldFlt,6,,1983-11-13T18:18:55.000000Z,10,0,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.752287Z,6,WIN-P4PGN19G2KB,Microsoft-Windows-FilterManager,System,51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CldFlt,6,,1983-11-13T18:18:55.000000Z,10,0,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.755034Z,6,WIN-P4PGN19G2KB,Microsoft-Windows-FilterManager,System,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,storqosflt,10,,2004-08-10T09:55:11.000000Z,10,0,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.756986Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,53,4,,,,,,,4500760065006E0074004C006F0067002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventLog,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.756986Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,54,4,,,,,,,57005000440042007500730045006E0075006D002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WPDBusEnum,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.788164Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,55,4,,,,,,,5400680065006D00650073002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Themes,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.788164Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,56,4,,,,,,,6E00730069002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.788164Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,57,4,,,,,,,670070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpsvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.788164Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,58,4,,,,,,,500072006F0066005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ProfSvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.810787Z,50036,WIN-P4PGN19G2KB,Microsoft-Windows-Dhcp-Client,System,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.810823Z,50103,WIN-P4PGN19G2KB,Microsoft-Windows-Dhcp-Client,System,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.804801Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,61,4,,,,,,,4500760065006E007400530079007300740065006D002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventSystem,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.816314Z,51046,WIN-P4PGN19G2KB,Microsoft-Windows-DHCPv6-Client,System,62,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08T23:31:32.819404Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,63,4,,,,,,,44006800630070002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhcp,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.835163Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,64,4,,,,,,,530045004E0053002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENS,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.881918Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,65,4,,,,,,,44006E007300630061006300680065002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnscache,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.881918Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,66,4,,,,,,,4E006C0061005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NlaSvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.897918Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,67,4,,,,,,,6E0065007400700072006F0066006D002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,netprofm,,,stopped,,,,,,,,,,,,,
2025-06-08T23:31:32.897918Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,68,4,,,,,,,5300680065006C006C004800570044006500740065006300740069006F006E002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ShellHWDetection,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.914072Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,69,4,,,,,,,540069006D006500420072006F006B00650072005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TimeBrokerSvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.928771Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,70,4,,,,,,,46006F006E007400430061006300680065002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FontCache,,,running,,,,,,,,,,,,,
2025-06-08T23:31:32.928771Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,71,4,,,,,,,5300630068006500640075006C0065002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schedule,,,running,,,,,,,,,,,,,
2025-06-08T23:31:33.007008Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,72,4,,,,,,,570069006E0048007400740070004100750074006F00500072006F00780079005300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WinHttpAutoProxySvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:33.022758Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,73,4,,,,,,,570063006D007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wcmsvc,,,running,,,,,,,,,,,,,
2025-06-08T23:31:33.038165Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",WIN-P4PGN19G2KB,Service Control Manager,System,74,4,,,,,,,4C0061006E006D0061006E0057006F0072006B00730074006100740069006F006E002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LanmanWorkstation,,,running,,,,,,,,,,,,,
