TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccountName,Address,AddressLength,AppPoolID,BackupPath,Binary,BitlockerUserInputTime,BootMenuPolicy,BootMode,BootStatusPolicy,BootType,BuildVersion,ChannelPath,Config,ConfigurationReader,CorruptionActionState,CountNew,CountOld,CurrentBias,CurrentTimeZoneID,DCName,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Default SD String:,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,Domain,DriveName,DwordVal,EfiDaylightFlags,EfiTime,EfiTimeZoneBias,EnableDisableReason,EnabledNew,EntryCount,Error,ErrorCode,ErrorMessage,ExitReason,FailureReason,FinalStatus,FirstRefresh,Group,HiveName,HiveNameLength,IdleImplementation,IdleStateCount,ImagePath,IsTestConfig,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,LoadOptions,MajorVersion,MaximumPerformancePercent,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,Minutes,Name,NewSchemeGuid,NewSize,NewTime,NextUpdate,NominalFrequency,Number,NumberOfGroupPolicyObjects,OCSPResponderURL,OldSchemeGuid,OldTime,OriginalSize,PerformanceImplementation,ProcessID,ProcessName,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,Protocol,QfeVersion,QueryName,Reason,RelaxMinimumPasswordLengthLimits,RunningMode,ServiceName,ServiceType,ServiceVersion,ShutdownActionType,ShutdownEventCode,ShutdownReason,StartTime,StartType,State,Status,StopTime,SubjectDomainName,SubjectUserName,SupportInfo1,SupportInfo2,TSId,Target,ThisUpdate,TimeZoneInfoCacheUpdated,Type,UpdateReason,Url,UserName,UserSid,Username,VsmPolicy,attributes_Name,attributes_xmlns,error,errorCode,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,spn1,spn2,updateGuid,updateRevisionNumber,updateTitle
2026-05-25T15:56:44.102141Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 5078}",dc.scaffold.htb,Microsoft-Windows-WAS,System,10302,4,,,,ScaffoldPortal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.117750Z,"{'#attributes': {'Qualifiers': 7}, '#text': 10149}",dc.scaffold.htb,Microsoft-Windows-WinRM,System,10303,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stopped Listening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:43.148853Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1074}",dc.scaffold.htb,User32,System,10304,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\System32\RuntimeBroker.exe (DC),,,DC,Other (Unplanned),0x5000000,power off,,SCAFFOLD\Administrator,,,,,,,,
2026-05-25T15:56:43.773790Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10305,4,,,,,,63006200640068007300760063005F00370066003400620036002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clipboard User Service_7f4b6,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:43.789427Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10306,4,,,,,,570070006E00550073006500720053006500720076006900630065005F00370066003400620036002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Push Notifications User Service_7f4b6,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:43.789427Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10307,4,,,,,,43004400500055007300650072005300760063005F00370066003400620036002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connected Devices Platform User Service_7f4b6,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:43.955768Z,7002,dc.scaffold.htb,Microsoft-Windows-Winlogon,System,10308,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,S-1-5-21-365932789-2848835602-3476675013-500,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:43.976983Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10309,4,,,,,,670070007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Group Policy Client,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:43.994034Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10310,4,,,,,,41007A0075007200650041007400740065007300740053006500720076006900630065002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AzureAttestService,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:43.994034Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10311,4,,,,,,440073005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Sharing Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.008272Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10312,4,,,,,,56004D0054006F006F006C0073002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMware Tools,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.023828Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10313,4,,,,,,550041004C005300560043002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User Access Logging Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.039442Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10314,4,,,,,,44006F005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delivery Optimization,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.055081Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10315,4,,,,,,440069006100670054007200610063006B002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connected User Experiences and Telemetry,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.117750Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10316,4,,,,,,570064006900530079007300740065006D0048006F00730074002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diagnostic System Host,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.117750Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10317,4,,,,,,41007000700058005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AppX Deployment Service (AppXSVC),,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.117750Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10318,4,,,,,,630061006D007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capability Access Manager Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.117750Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10319,4,,,,,,41004400570053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active Directory Web Services,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10320,4,,,,,,57004C004D0053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Licensing Monitoring Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10321,4,,,,,,570069006E006D0067006D0074002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Management Instrumentation,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10322,4,,,,,,6D00730069007300650072007600650072002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Installer,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10323,4,,,,,,4D00440054005F004D006F006E00690074006F0072002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Deployment Toolkit Monitor Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10324,4,,,,,,4D0053004400540043002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distributed Transaction Coordinator,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10325,4,,,,,,5300790073004D00610069006E002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SysMain,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10326,4,,,,,,490073006D0053006500720076002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intersite Messaging,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10327,4,,,,,,5000630061005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Program Compatibility Assistant Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.148829Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10328,4,,,,,,50006F006C006900630079004100670065006E0074002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPsec Policy Agent,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.159082Z,50104,dc.scaffold.htb,Microsoft-Windows-Dhcp-Client,System,10329,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.159267Z,50105,dc.scaffold.htb,Microsoft-Windows-Dhcp-Client,System,10330,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.148829Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10331,4,,,,,,50006C007500670050006C00610079002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plug and Play,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.148829Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10332,4,,,,,,46006F006E007400430061006300680065002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Font Cache Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.211855Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6006}",dc.scaffold.htb,EventLog,System,10333,4,,,,,,0100000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.164496Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10334,4,,,,,,530074006100740065005200650070006F007300690074006F00720079002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Repository Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.164496Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10335,4,,,,,,500072006F0066005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User Profile Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.164496Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10336,4,,,,,,570033003200540069006D0065002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Time,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.188542Z,51047,dc.scaffold.htb,Microsoft-Windows-DHCPv6-Client,System,10337,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.188543Z,51057,dc.scaffold.htb,Microsoft-Windows-DHCPv6-Client,System,10338,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.180045Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10339,4,,,,,,53007300740070005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secure Socket Tunneling Protocol Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.197965Z,50106,dc.scaffold.htb,Microsoft-Windows-Dhcp-Client,System,10340,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.210218Z,50037,dc.scaffold.htb,Microsoft-Windows-Dhcp-Client,System,10341,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.211855Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10342,4,,,,,,49004B0045004500580054002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IKE and AuthIP IPsec Keying Modules,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.211855Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10343,4,,,,,,570069006E0048007400740070004100750074006F00500072006F00780079005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WinHTTP Web Proxy Auto-Discovery Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.211855Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10344,4,,,,,,430072007900700074005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cryptographic Services,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.211855Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10345,4,,,,,,7600640073002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virtual Disk,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.242809Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10346,4,,,,,,44006800630070002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHCP Client,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.242809Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10347,4,,,,,,570063006D007300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Connection Manager,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.258211Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10348,4,,,,,,440073006D005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Device Setup Manager,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.274438Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10349,4,,,,,,4400500053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diagnostic Policy Service,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.274438Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10350,4,,,,,,44004E0053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNS Server,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.289434Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10351,4,,,,,,4500760065006E0074004C006F0067002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Event Log,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.289434Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10352,4,,,,,,5200610073004D0061006E002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remote Access Connection Manager,,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.305267Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10353,4,,,,,,4D005300530051004C002400530051004C0045005800500052004500530053002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQL Server (SQLEXPRESS),,,stopped,,,,,,,,,,,,,
2026-05-25T15:56:44.320767Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",dc.scaffold.htb,Service Control Manager,System,10354,4,,,,,,43006500720074005300760063002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active Directory Certificate Services,,,stopped,,,,,,,,,,,,,
